national,south,north,east,central,west,timestamp
55,55,53,49,46,33,2016-11-05T05:00:00+08:00
55,55,54,51,46,33,2016-11-05T06:00:00+08:00
55,55,54,51,46,35,2016-11-05T07:00:00+08:00
55,55,54,52,46,37,2016-11-05T08:00:00+08:00
56,56,54,52,48,38,2016-11-05T09:00:00+08:00
56,56,54,51,50,39,2016-11-05T10:00:00+08:00
56,56,55,52,51,40,2016-11-05T11:00:00+08:00
55,54,55,52,49,36,2016-11-05T12:00:00+08:00
55,54,55,51,46,37,2016-11-05T13:00:00+08:00
55,55,55,51,50,38,2016-11-05T14:00:00+08:00
55,55,55,51,51,36,2016-11-05T15:00:00+08:00
55,54,55,51,50,34,2016-11-05T16:00:00+08:00
55,53,55,49,49,33,2016-11-05T17:00:00+08:00
54,53,54,49,47,32,2016-11-05T18:00:00+08:00
54,52,54,49,48,32,2016-11-05T19:00:00+08:00
54,52,54,49,47,32,2016-11-05T20:00:00+08:00
53,52,53,49,47,32,2016-11-05T21:00:00+08:00
53,51,53,49,46,32,2016-11-05T22:00:00+08:00
53,52,53,49,46,32,2016-11-05T23:00:00+08:00
52,51,52,48,44,31,2016-11-06T01:00:00+08:00
51,50,51,49,44,30,2016-11-06T02:00:00+08:00
51,51,45,47,43,28,2016-11-06T03:00:00+08:00
51,51,43,46,42,28,2016-11-06T04:00:00+08:00
49,49,41,46,42,28,2016-11-06T05:00:00+08:00
46,46,40,44,42,26,2016-11-06T06:00:00+08:00
43,43,38,43,41,25,2016-11-06T07:00:00+08:00
42,42,36,41,39,23,2016-11-06T08:00:00+08:00
42,42,35,40,38,22,2016-11-06T09:00:00+08:00
41,41,34,39,36,21,2016-11-06T10:00:00+08:00
38,38,31,38,35,21,2016-11-06T11:00:00+08:00
38,38,30,37,34,21,2016-11-06T12:00:00+08:00
37,37,30,36,34,19,2016-11-06T13:00:00+08:00
36,34,29,36,31,20,2016-11-06T14:00:00+08:00
35,32,29,35,30,21,2016-11-06T15:00:00+08:00
34,31,28,34,29,21,2016-11-06T16:00:00+08:00
34,31,27,34,27,20,2016-11-06T17:00:00+08:00
33,30,28,33,27,20,2016-11-06T18:00:00+08:00
32,30,27,32,26,20,2016-11-06T19:00:00+08:00
32,31,28,32,26,20,2016-11-06T20:00:00+08:00
32,31,29,32,25,20,2016-11-06T21:00:00+08:00
33,32,29,33,25,19,2016-11-06T22:00:00+08:00
33,30,30,33,26,20,2016-11-06T23:00:00+08:00
37,31,37,34,28,21,2016-11-07T01:00:00+08:00
39,33,39,34,31,22,2016-11-07T02:00:00+08:00
40,36,40,35,35,24,2016-11-07T03:00:00+08:00
42,37,42,36,37,26,2016-11-07T04:00:00+08:00
43,40,43,38,39,29,2016-11-07T05:00:00+08:00
45,43,45,40,41,32,2016-11-07T06:00:00+08:00
46,46,46,42,45,33,2016-11-07T07:00:00+08:00
49,48,47,45,49,36,2016-11-07T08:00:00+08:00
52,52,47,46,52,37,2016-11-07T09:00:00+08:00
54,54,50,52,53,38,2016-11-07T10:00:00+08:00
54,54,51,52,54,39,2016-11-07T11:00:00+08:00
55,55,52,52,54,39,2016-11-07T12:00:00+08:00
55,55,52,52,54,39,2016-11-07T13:00:00+08:00
55,55,52,52,54,37,2016-11-07T14:00:00+08:00
56,56,53,52,54,36,2016-11-07T15:00:00+08:00
56,56,54,52,55,37,2016-11-07T16:00:00+08:00
56,56,55,52,55,38,2016-11-07T17:00:00+08:00
57,57,55,53,56,41,2016-11-07T20:00:00+08:00
57,57,56,53,57,44,2016-11-07T21:00:00+08:00
58,58,57,54,58,46,2016-11-07T22:00:00+08:00
59,59,58,54,59,47,2016-11-07T23:00:00+08:00
60,59,59,55,60,51,2016-11-08T01:00:00+08:00
60,59,59,56,60,51,2016-11-08T02:00:00+08:00
60,58,60,56,59,49,2016-11-08T03:00:00+08:00
59,58,59,56,59,48,2016-11-08T04:00:00+08:00
59,57,59,56,59,46,2016-11-08T05:00:00+08:00
59,57,59,55,59,44,2016-11-08T06:00:00+08:00
60,56,60,55,57,43,2016-11-08T07:00:00+08:00
60,56,60,54,57,41,2016-11-08T08:00:00+08:00
60,55,60,54,56,41,2016-11-08T09:00:00+08:00
60,53,60,53,55,42,2016-11-08T10:00:00+08:00
60,53,60,53,54,43,2016-11-08T11:00:00+08:00
59,52,59,53,54,45,2016-11-08T12:00:00+08:00
59,52,59,53,55,48,2016-11-08T13:00:00+08:00
60,52,60,52,55,49,2016-11-08T14:00:00+08:00
60,51,60,52,55,51,2016-11-08T15:00:00+08:00
60,51,60,52,54,51,2016-11-08T16:00:00+08:00
60,51,60,52,54,51,2016-11-08T17:00:00+08:00
61,52,61,52,55,51,2016-11-08T18:00:00+08:00
61,52,61,53,56,51,2016-11-08T19:00:00+08:00
61,52,61,53,55,51,2016-11-08T20:00:00+08:00
61,52,61,53,55,51,2016-11-08T21:00:00+08:00
62,52,62,53,55,52,2016-11-08T22:00:00+08:00
62,52,62,53,55,52,2016-11-08T23:00:00+08:00
63,52,63,53,55,52,2016-11-09T01:00:00+08:00
63,53,63,52,55,53,2016-11-09T02:00:00+08:00
64,54,64,52,56,55,2016-11-09T03:00:00+08:00
65,55,65,52,57,56,2016-11-09T04:00:00+08:00
66,56,66,53,58,58,2016-11-09T05:00:00+08:00
67,57,67,54,59,59,2016-11-09T06:00:00+08:00
67,58,67,55,60,60,2016-11-09T07:00:00+08:00
66,59,66,56,61,60,2016-11-09T08:00:00+08:00
67,59,67,56,61,60,2016-11-09T09:00:00+08:00
67,59,67,55,61,60,2016-11-09T10:00:00+08:00
66,59,66,55,61,59,2016-11-09T11:00:00+08:00
66,59,66,55,61,58,2016-11-09T12:00:00+08:00
66,60,66,56,61,58,2016-11-09T13:00:00+08:00
66,61,66,57,61,58,2016-11-09T14:00:00+08:00
65,61,65,57,62,58,2016-11-09T15:00:00+08:00
65,61,65,57,63,58,2016-11-09T16:00:00+08:00
64,61,64,57,63,58,2016-11-09T17:00:00+08:00
63,62,63,58,62,58,2016-11-09T18:00:00+08:00
63,62,63,58,62,57,2016-11-09T19:00:00+08:00
62,61,62,58,62,57,2016-11-09T20:00:00+08:00
62,61,62,58,61,56,2016-11-09T21:00:00+08:00
61,61,61,58,61,55,2016-11-09T22:00:00+08:00
61,60,61,57,60,54,2016-11-09T23:00:00+08:00
61,59,61,58,59,53,2016-11-10T01:00:00+08:00
61,58,61,58,58,52,2016-11-10T02:00:00+08:00
61,57,61,58,58,46,2016-11-10T03:00:00+08:00
61,56,61,58,57,44,2016-11-10T04:00:00+08:00
61,55,61,57,57,40,2016-11-10T05:00:00+08:00
61,55,61,57,57,37,2016-11-10T06:00:00+08:00
61,55,61,57,57,38,2016-11-10T07:00:00+08:00
61,54,61,57,56,39,2016-11-10T08:00:00+08:00
61,54,61,57,56,38,2016-11-10T09:00:00+08:00
61,54,61,57,57,41,2016-11-10T10:00:00+08:00
61,54,61,57,56,45,2016-11-10T11:00:00+08:00
61,53,61,57,57,45,2016-11-10T12:00:00+08:00
61,53,61,56,56,46,2016-11-10T13:00:00+08:00
61,53,61,56,55,46,2016-11-10T14:00:00+08:00
61,54,61,56,56,47,2016-11-10T15:00:00+08:00
61,55,61,57,56,50,2016-11-10T16:00:00+08:00
62,56,62,57,57,51,2016-11-10T17:00:00+08:00
63,55,63,57,58,51,2016-11-10T18:00:00+08:00
63,55,63,56,57,52,2016-11-10T19:00:00+08:00
63,55,63,56,57,52,2016-11-10T20:00:00+08:00
63,55,63,55,57,52,2016-11-10T21:00:00+08:00
63,55,63,55,57,52,2016-11-10T22:00:00+08:00
64,55,64,56,57,52,2016-11-10T23:00:00+08:00
63,56,63,56,58,54,2016-11-11T01:00:00+08:00
63,56,63,56,58,54,2016-11-11T02:00:00+08:00
63,57,63,57,58,55,2016-11-11T03:00:00+08:00
62,57,62,57,58,55,2016-11-11T04:00:00+08:00
62,58,62,57,58,54,2016-11-11T05:00:00+08:00
62,57,62,57,58,53,2016-11-11T06:00:00+08:00
61,57,61,56,57,53,2016-11-11T07:00:00+08:00
61,57,61,55,57,53,2016-11-11T08:00:00+08:00
62,58,62,55,57,53,2016-11-11T09:00:00+08:00
62,58,62,54,57,52,2016-11-11T10:00:00+08:00
61,58,61,54,58,52,2016-11-11T11:00:00+08:00
61,59,61,55,58,52,2016-11-11T12:00:00+08:00
61,59,61,55,57,52,2016-11-11T13:00:00+08:00
61,59,61,55,57,52,2016-11-11T14:00:00+08:00
61,58,61,54,57,52,2016-11-11T15:00:00+08:00
60,57,60,53,56,51,2016-11-11T16:00:00+08:00
60,56,60,53,55,51,2016-11-11T17:00:00+08:00
59,56,59,53,53,49,2016-11-11T18:00:00+08:00
59,56,59,53,54,47,2016-11-11T19:00:00+08:00
59,56,59,53,54,48,2016-11-11T20:00:00+08:00
60,56,60,53,54,48,2016-11-11T21:00:00+08:00
59,56,59,53,54,48,2016-11-11T22:00:00+08:00
58,56,58,53,54,48,2016-11-11T23:00:00+08:00
56,56,56,52,54,42,2016-11-12T01:00:00+08:00
56,55,56,51,53,39,2016-11-12T02:00:00+08:00
55,54,55,49,53,38,2016-11-12T03:00:00+08:00
55,53,55,48,52,37,2016-11-12T04:00:00+08:00
56,52,56,46,50,35,2016-11-12T05:00:00+08:00
56,52,56,46,49,37,2016-11-12T06:00:00+08:00
56,52,56,46,51,38,2016-11-12T07:00:00+08:00
56,52,56,48,51,39,2016-11-12T08:00:00+08:00
56,52,56,50,51,39,2016-11-12T09:00:00+08:00
56,51,56,51,51,41,2016-11-12T10:00:00+08:00
56,51,56,51,50,41,2016-11-12T11:00:00+08:00
56,51,56,51,49,42,2016-11-12T12:00:00+08:00
56,51,56,52,52,40,2016-11-12T13:00:00+08:00
56,51,56,52,51,41,2016-11-12T14:00:00+08:00
56,51,56,52,51,38,2016-11-12T15:00:00+08:00
56,53,56,53,52,41,2016-11-12T16:00:00+08:00
57,54,57,53,53,44,2016-11-12T17:00:00+08:00
57,54,57,53,53,44,2016-11-12T18:00:00+08:00
57,54,57,53,53,45,2016-11-12T19:00:00+08:00
57,54,57,53,53,44,2016-11-12T20:00:00+08:00
57,54,57,53,54,45,2016-11-12T21:00:00+08:00
57,55,57,53,54,46,2016-11-12T22:00:00+08:00
57,55,57,52,54,47,2016-11-12T23:00:00+08:00
57,56,57,52,54,50,2016-11-13T01:00:00+08:00
57,56,57,52,54,51,2016-11-13T02:00:00+08:00
57,56,57,52,55,51,2016-11-13T03:00:00+08:00
56,56,55,52,54,49,2016-11-13T04:00:00+08:00
56,56,55,52,55,49,2016-11-13T05:00:00+08:00
56,56,54,51,54,46,2016-11-13T06:00:00+08:00
56,56,54,51,53,46,2016-11-13T07:00:00+08:00
56,56,53,48,53,45,2016-11-13T08:00:00+08:00
56,56,53,48,52,44,2016-11-13T09:00:00+08:00
55,55,52,47,52,44,2016-11-13T10:00:00+08:00
55,55,52,46,52,41,2016-11-13T11:00:00+08:00
55,55,52,45,52,41,2016-11-13T12:00:00+08:00
55,55,53,43,51,40,2016-11-13T13:00:00+08:00
54,54,53,43,51,41,2016-11-13T14:00:00+08:00
54,54,53,43,51,42,2016-11-13T15:00:00+08:00
54,54,52,44,51,41,2016-11-13T16:00:00+08:00
53,53,52,44,50,43,2016-11-13T17:00:00+08:00
54,54,52,44,51,45,2016-11-13T18:00:00+08:00
54,54,52,44,52,48,2016-11-13T19:00:00+08:00
54,54,52,44,51,47,2016-11-13T20:00:00+08:00
53,53,51,43,48,46,2016-11-13T21:00:00+08:00
52,52,47,44,47,45,2016-11-13T22:00:00+08:00
52,52,42,44,46,44,2016-11-13T23:00:00+08:00
51,51,39,45,44,42,2016-11-14T01:00:00+08:00
50,50,39,44,43,42,2016-11-14T02:00:00+08:00
49,49,39,45,43,42,2016-11-14T03:00:00+08:00
50,50,40,45,43,42,2016-11-14T04:00:00+08:00
50,50,41,44,43,42,2016-11-14T05:00:00+08:00
50,50,42,45,43,42,2016-11-14T06:00:00+08:00
49,49,43,46,44,43,2016-11-14T07:00:00+08:00
47,47,45,47,44,43,2016-11-14T08:00:00+08:00
48,48,48,48,46,43,2016-11-14T09:00:00+08:00
51,51,49,48,48,44,2016-11-14T10:00:00+08:00
52,52,51,50,51,44,2016-11-14T11:00:00+08:00
51,51,51,51,50,43,2016-11-14T12:00:00+08:00
51,51,49,50,49,42,2016-11-14T13:00:00+08:00
51,51,47,49,48,40,2016-11-14T14:00:00+08:00
48,48,46,46,45,37,2016-11-14T15:00:00+08:00
46,45,46,43,43,35,2016-11-14T16:00:00+08:00
46,46,46,42,41,30,2016-11-14T17:00:00+08:00
44,42,44,42,39,28,2016-11-14T18:00:00+08:00
45,41,45,43,38,25,2016-11-14T19:00:00+08:00
46,40,46,44,38,27,2016-11-14T20:00:00+08:00
46,41,46,45,39,26,2016-11-14T21:00:00+08:00
47,42,47,44,39,26,2016-11-14T22:00:00+08:00
49,42,49,46,39,27,2016-11-14T23:00:00+08:00
50,43,50,44,39,28,2016-11-15T01:00:00+08:00
49,44,49,44,39,28,2016-11-15T02:00:00+08:00
50,44,50,43,38,27,2016-11-15T03:00:00+08:00
50,43,50,43,39,28,2016-11-15T04:00:00+08:00
49,44,49,44,39,29,2016-11-15T05:00:00+08:00
50,43,50,44,39,28,2016-11-15T06:00:00+08:00
50,44,50,43,41,28,2016-11-15T07:00:00+08:00
51,44,51,43,41,29,2016-11-15T08:00:00+08:00
51,43,51,43,41,30,2016-11-15T09:00:00+08:00
52,40,52,45,40,31,2016-11-15T10:00:00+08:00
51,37,51,46,39,31,2016-11-15T11:00:00+08:00
50,36,50,46,40,33,2016-11-15T12:00:00+08:00
50,37,50,46,42,35,2016-11-15T13:00:00+08:00
50,37,50,47,42,37,2016-11-15T14:00:00+08:00
51,38,51,47,43,37,2016-11-15T15:00:00+08:00
49,39,49,47,45,38,2016-11-15T16:00:00+08:00
51,40,51,48,45,39,2016-11-15T17:00:00+08:00
51,41,51,48,45,40,2016-11-15T18:00:00+08:00
49,40,49,48,45,41,2016-11-15T19:00:00+08:00
49,41,49,46,45,40,2016-11-15T20:00:00+08:00
49,42,49,46,46,41,2016-11-15T21:00:00+08:00
51,41,51,46,47,41,2016-11-15T22:00:00+08:00
50,41,50,45,48,43,2016-11-15T23:00:00+08:00
51,41,51,45,46,44,2016-11-16T01:00:00+08:00
52,40,52,46,46,44,2016-11-16T02:00:00+08:00
52,39,52,47,45,45,2016-11-16T03:00:00+08:00
52,40,52,49,45,46,2016-11-16T04:00:00+08:00
53,41,53,50,46,47,2016-11-16T05:00:00+08:00
53,41,53,49,46,47,2016-11-16T06:00:00+08:00
53,40,53,50,44,46,2016-11-16T07:00:00+08:00
52,40,52,50,43,44,2016-11-16T08:00:00+08:00
51,40,51,49,40,42,2016-11-16T09:00:00+08:00
49,41,49,45,39,40,2016-11-16T10:00:00+08:00
49,41,49,44,38,39,2016-11-16T11:00:00+08:00
50,42,50,44,37,35,2016-11-16T13:00:00+08:00
51,46,51,49,41,35,2016-11-16T14:00:00+08:00
52,49,52,51,45,37,2016-11-16T15:00:00+08:00
53,49,53,51,46,37,2016-11-16T16:00:00+08:00
53,47,53,52,47,37,2016-11-16T17:00:00+08:00
54,47,54,52,47,37,2016-11-16T18:00:00+08:00
55,49,55,53,49,37,2016-11-16T19:00:00+08:00
55,51,55,54,51,38,2016-11-16T20:00:00+08:00
55,52,55,54,52,39,2016-11-16T21:00:00+08:00
54,52,54,54,52,39,2016-11-16T22:00:00+08:00
54,52,54,54,52,37,2016-11-16T23:00:00+08:00
54,53,54,54,53,37,2016-11-17T01:00:00+08:00
55,53,53,55,53,37,2016-11-17T02:00:00+08:00
55,54,53,55,53,38,2016-11-17T03:00:00+08:00
55,54,53,55,53,36,2016-11-17T04:00:00+08:00
55,54,52,55,53,36,2016-11-17T05:00:00+08:00
55,54,52,55,53,36,2016-11-17T06:00:00+08:00
55,53,51,55,52,37,2016-11-17T07:00:00+08:00
55,54,51,55,52,37,2016-11-17T08:00:00+08:00
55,53,52,55,53,38,2016-11-17T09:00:00+08:00
56,53,51,56,53,38,2016-11-17T10:00:00+08:00
56,54,52,56,53,39,2016-11-17T11:00:00+08:00
56,54,52,56,53,42,2016-11-17T12:00:00+08:00
56,54,52,56,53,43,2016-11-17T13:00:00+08:00
56,54,52,56,52,44,2016-11-17T14:00:00+08:00
57,54,52,57,52,42,2016-11-17T15:00:00+08:00
58,55,52,58,52,42,2016-11-17T16:00:00+08:00
58,55,52,58,52,42,2016-11-17T17:00:00+08:00
57,56,52,57,53,41,2016-11-17T18:00:00+08:00
57,56,52,57,52,40,2016-11-17T19:00:00+08:00
57,55,52,57,52,40,2016-11-17T20:00:00+08:00
57,55,52,57,51,40,2016-11-17T21:00:00+08:00
57,55,52,57,52,40,2016-11-17T22:00:00+08:00
57,55,53,57,53,41,2016-11-17T23:00:00+08:00
57,56,53,57,55,46,2016-11-18T01:00:00+08:00
57,56,53,57,55,47,2016-11-18T02:00:00+08:00
57,55,53,57,55,46,2016-11-18T03:00:00+08:00
58,55,53,58,55,47,2016-11-18T04:00:00+08:00
58,54,54,58,55,46,2016-11-18T05:00:00+08:00
58,54,54,58,55,46,2016-11-18T06:00:00+08:00
58,54,54,58,55,45,2016-11-18T07:00:00+08:00
58,55,55,58,56,45,2016-11-18T08:00:00+08:00
58,55,55,58,56,45,2016-11-18T09:00:00+08:00
58,55,55,58,56,45,2016-11-18T10:00:00+08:00
58,54,54,58,56,45,2016-11-18T11:00:00+08:00
58,55,54,58,56,44,2016-11-18T12:00:00+08:00
58,55,54,58,56,46,2016-11-18T13:00:00+08:00
57,55,53,57,56,44,2016-11-18T14:00:00+08:00
56,54,53,56,55,46,2016-11-18T15:00:00+08:00
54,52,53,54,54,51,2016-11-18T16:00:00+08:00
54,52,52,54,54,51,2016-11-18T17:00:00+08:00
54,52,52,54,54,52,2016-11-18T18:00:00+08:00
54,52,52,54,54,52,2016-11-18T19:00:00+08:00
54,52,52,54,54,52,2016-11-18T20:00:00+08:00
55,52,51,55,54,52,2016-11-18T21:00:00+08:00
55,53,52,55,54,52,2016-11-18T22:00:00+08:00
55,53,52,55,53,52,2016-11-18T23:00:00+08:00
57,54,53,57,53,53,2016-11-19T01:00:00+08:00
56,54,53,56,54,53,2016-11-19T02:00:00+08:00
56,55,54,56,55,53,2016-11-19T03:00:00+08:00
56,56,55,56,56,54,2016-11-19T04:00:00+08:00
57,57,56,56,56,55,2016-11-19T05:00:00+08:00
58,58,57,56,57,56,2016-11-19T06:00:00+08:00
58,58,58,56,58,56,2016-11-19T07:00:00+08:00
58,58,58,56,58,56,2016-11-19T08:00:00+08:00
59,58,59,56,58,56,2016-11-19T09:00:00+08:00
59,58,59,55,57,57,2016-11-19T10:00:00+08:00
60,58,60,55,58,56,2016-11-19T11:00:00+08:00
61,58,61,56,58,58,2016-11-19T12:00:00+08:00
61,58,61,56,58,58,2016-11-19T13:00:00+08:00
62,59,62,57,59,58,2016-11-19T14:00:00+08:00
63,59,63,57,60,59,2016-11-19T15:00:00+08:00
64,60,64,57,60,59,2016-11-19T16:00:00+08:00
65,60,65,59,60,60,2016-11-19T18:00:00+08:00
65,60,65,59,60,61,2016-11-19T19:00:00+08:00
66,60,66,59,61,62,2016-11-19T20:00:00+08:00
67,60,67,58,61,62,2016-11-19T21:00:00+08:00
67,60,67,58,61,62,2016-11-19T22:00:00+08:00
68,59,68,58,61,63,2016-11-19T23:00:00+08:00
69,58,69,57,60,62,2016-11-20T01:00:00+08:00
69,58,69,57,60,62,2016-11-20T02:00:00+08:00
69,57,69,56,59,61,2016-11-20T03:00:00+08:00
69,57,69,56,59,62,2016-11-20T04:00:00+08:00
68,56,68,56,58,62,2016-11-20T05:00:00+08:00
68,56,68,56,58,62,2016-11-20T06:00:00+08:00
67,56,67,57,58,64,2016-11-20T07:00:00+08:00
67,56,67,57,59,65,2016-11-20T08:00:00+08:00
67,56,67,58,59,65,2016-11-20T09:00:00+08:00
67,56,67,58,59,67,2016-11-20T10:00:00+08:00
67,56,67,58,59,67,2016-11-20T11:00:00+08:00
66,56,66,59,59,66,2016-11-20T12:00:00+08:00
67,56,66,59,60,67,2016-11-20T13:00:00+08:00
67,55,66,58,60,67,2016-11-20T14:00:00+08:00
68,56,64,58,59,68,2016-11-20T15:00:00+08:00
68,57,65,59,60,68,2016-11-20T16:00:00+08:00
67,57,66,59,60,67,2016-11-20T17:00:00+08:00
67,56,66,59,60,67,2016-11-20T18:00:00+08:00
66,56,66,59,59,66,2016-11-20T19:00:00+08:00
66,57,66,59,59,65,2016-11-20T20:00:00+08:00
66,56,66,60,60,65,2016-11-20T21:00:00+08:00
66,56,66,60,59,64,2016-11-20T22:00:00+08:00
65,55,65,60,59,63,2016-11-20T23:00:00+08:00
63,56,63,60,58,62,2016-11-21T01:00:00+08:00
62,56,62,60,57,62,2016-11-21T02:00:00+08:00
61,55,61,60,57,61,2016-11-21T03:00:00+08:00
60,55,60,59,56,60,2016-11-21T04:00:00+08:00
59,54,59,59,56,58,2016-11-21T05:00:00+08:00
58,54,58,58,55,57,2016-11-21T06:00:00+08:00
57,54,57,57,54,56,2016-11-21T07:00:00+08:00
57,54,57,57,53,55,2016-11-21T08:00:00+08:00
56,54,56,56,53,54,2016-11-21T09:00:00+08:00
55,54,55,55,52,52,2016-11-21T10:00:00+08:00
56,54,55,56,53,52,2016-11-21T11:00:00+08:00
55,54,55,55,52,51,2016-11-21T12:00:00+08:00
55,53,54,55,49,47,2016-11-21T13:00:00+08:00
55,53,54,55,49,46,2016-11-21T14:00:00+08:00
54,52,54,54,46,44,2016-11-21T15:00:00+08:00
53,52,53,53,43,41,2016-11-21T16:00:00+08:00
53,51,52,53,44,40,2016-11-21T17:00:00+08:00
53,51,50,53,44,40,2016-11-21T18:00:00+08:00
52,51,45,52,43,42,2016-11-21T19:00:00+08:00
52,50,44,52,41,47,2016-11-21T20:00:00+08:00
52,51,42,51,38,52,2016-11-21T21:00:00+08:00
54,51,41,49,38,54,2016-11-21T22:00:00+08:00
55,52,42,48,37,55,2016-11-21T23:00:00+08:00
58,51,45,46,37,58,2016-11-22T01:00:00+08:00
59,51,48,46,37,59,2016-11-22T02:00:00+08:00
60,51,50,46,36,60,2016-11-22T03:00:00+08:00
61,51,51,47,37,61,2016-11-22T04:00:00+08:00
62,52,52,48,39,62,2016-11-22T05:00:00+08:00
63,52,52,49,40,63,2016-11-22T06:00:00+08:00
64,52,54,49,41,64,2016-11-22T07:00:00+08:00
64,52,54,49,42,64,2016-11-22T08:00:00+08:00
64,52,55,49,43,64,2016-11-22T09:00:00+08:00
63,52,55,49,46,63,2016-11-22T10:00:00+08:00
63,52,55,47,48,63,2016-11-22T11:00:00+08:00
63,53,55,45,50,63,2016-11-22T12:00:00+08:00
64,53,55,45,52,64,2016-11-22T13:00:00+08:00
63,53,56,44,52,63,2016-11-22T14:00:00+08:00
61,53,56,42,52,61,2016-11-22T15:00:00+08:00
61,53,56,42,52,61,2016-11-22T16:00:00+08:00
60,53,56,41,52,60,2016-11-22T17:00:00+08:00
60,53,56,41,52,60,2016-11-22T18:00:00+08:00
60,53,57,41,53,60,2016-11-22T19:00:00+08:00
58,52,57,40,53,58,2016-11-22T20:00:00+08:00
57,52,57,40,53,56,2016-11-22T21:00:00+08:00
57,52,57,41,54,55,2016-11-22T22:00:00+08:00
57,52,57,42,54,53,2016-11-22T23:00:00+08:00
58,52,58,43,55,51,2016-11-23T01:00:00+08:00
58,53,58,44,55,49,2016-11-23T02:00:00+08:00
57,53,57,44,56,46,2016-11-23T03:00:00+08:00
57,52,57,43,56,42,2016-11-23T04:00:00+08:00
57,52,57,42,55,39,2016-11-23T05:00:00+08:00
56,52,56,41,55,36,2016-11-23T06:00:00+08:00
54,52,54,40,54,34,2016-11-23T07:00:00+08:00
54,51,53,41,54,33,2016-11-23T08:00:00+08:00
54,51,53,41,54,33,2016-11-23T09:00:00+08:00
53,51,53,41,53,33,2016-11-23T10:00:00+08:00
53,48,53,40,52,34,2016-11-23T11:00:00+08:00
53,45,53,40,52,34,2016-11-23T12:00:00+08:00
53,43,53,40,51,33,2016-11-23T13:00:00+08:00
52,43,52,40,51,33,2016-11-23T14:00:00+08:00
52,43,52,40,49,33,2016-11-23T15:00:00+08:00
52,41,52,41,48,34,2016-11-23T16:00:00+08:00
52,40,52,41,46,35,2016-11-23T17:00:00+08:00
51,39,51,39,47,35,2016-11-23T18:00:00+08:00
50,39,50,39,46,36,2016-11-23T19:00:00+08:00
50,39,50,37,44,36,2016-11-23T20:00:00+08:00
49,36,49,36,42,36,2016-11-23T21:00:00+08:00
48,36,48,34,40,35,2016-11-23T22:00:00+08:00
45,36,45,33,39,34,2016-11-23T23:00:00+08:00
42,35,42,34,36,33,2016-11-24T01:00:00+08:00
41,34,41,33,35,31,2016-11-24T02:00:00+08:00
41,35,41,32,33,32,2016-11-24T03:00:00+08:00
43,35,43,33,35,33,2016-11-24T04:00:00+08:00
47,36,47,33,34,34,2016-11-24T05:00:00+08:00
51,37,51,34,36,35,2016-11-24T06:00:00+08:00
52,38,52,36,37,35,2016-11-24T07:00:00+08:00
52,37,52,38,38,36,2016-11-24T08:00:00+08:00
52,36,52,39,39,36,2016-11-24T09:00:00+08:00
52,37,52,39,39,36,2016-11-24T10:00:00+08:00
52,38,52,40,39,35,2016-11-24T11:00:00+08:00
52,38,52,41,39,34,2016-11-24T12:00:00+08:00
52,40,52,42,39,33,2016-11-24T13:00:00+08:00
52,44,52,43,43,33,2016-11-24T14:00:00+08:00
53,43,53,45,45,34,2016-11-24T15:00:00+08:00
53,45,53,45,45,33,2016-11-24T16:00:00+08:00
53,48,53,49,48,33,2016-11-24T17:00:00+08:00
54,49,54,51,51,33,2016-11-24T18:00:00+08:00
54,50,54,51,51,35,2016-11-24T19:00:00+08:00
54,51,54,51,52,35,2016-11-24T20:00:00+08:00
54,52,54,51,52,35,2016-11-24T21:00:00+08:00
53,52,53,52,53,35,2016-11-24T22:00:00+08:00
53,52,53,52,52,34,2016-11-24T23:00:00+08:00
53,51,53,53,52,34,2016-11-25T01:00:00+08:00
53,49,53,52,52,35,2016-11-25T02:00:00+08:00
53,51,53,52,52,36,2016-11-25T03:00:00+08:00
53,52,53,53,53,38,2016-11-25T04:00:00+08:00
54,52,52,54,53,38,2016-11-25T05:00:00+08:00
54,52,52,54,53,39,2016-11-25T06:00:00+08:00
55,51,52,55,53,40,2016-11-25T07:00:00+08:00
54,52,52,54,53,39,2016-11-25T08:00:00+08:00
54,52,52,54,53,39,2016-11-25T09:00:00+08:00
54,52,52,54,53,40,2016-11-25T10:00:00+08:00
54,52,52,54,53,41,2016-11-25T11:00:00+08:00
54,52,52,54,53,41,2016-11-25T12:00:00+08:00
54,52,52,54,53,42,2016-11-25T13:00:00+08:00
54,52,52,54,52,43,2016-11-25T14:00:00+08:00
54,53,51,54,52,47,2016-11-25T15:00:00+08:00
54,54,52,54,53,48,2016-11-25T16:00:00+08:00
53,53,52,53,53,51,2016-11-25T17:00:00+08:00
54,54,52,53,52,52,2016-11-25T18:00:00+08:00
54,54,53,53,52,51,2016-11-25T19:00:00+08:00
53,53,53,53,52,51,2016-11-25T20:00:00+08:00
53,53,53,53,52,50,2016-11-25T21:00:00+08:00
53,53,53,52,51,50,2016-11-25T22:00:00+08:00
54,53,54,52,51,50,2016-11-25T23:00:00+08:00
54,53,54,51,53,51,2016-11-26T01:00:00+08:00
54,54,54,51,53,52,2016-11-26T02:00:00+08:00
54,54,54,52,53,52,2016-11-26T03:00:00+08:00
54,54,54,52,52,51,2016-11-26T04:00:00+08:00
54,54,54,51,52,51,2016-11-26T05:00:00+08:00
54,54,54,51,52,51,2016-11-26T06:00:00+08:00
55,55,54,51,53,50,2016-11-26T07:00:00+08:00
